pref_code,city_code,pref_name,city_name,target_area,surveyed_area,progress_rate,status,fiscal_year
28,,兵庫県,朝来市,,,81.0,実施中,2024
28,,兵庫県,淡路市,,,17.0,実施中,2024
28,,兵庫県,宍粟市,,,74.0,実施中,2024
28,,兵庫県,加東市,,,35.0,実施中,2024
28,,兵庫県,たつの市,,,19.0,実施中,2024
28,,兵庫県,猪名川町,,,13.0,実施中,2024
28,,兵庫県,多可町,,,60.0,実施中,2024
28,,兵庫県,稲美町,,,96.0,実施中,2024
28,,兵庫県,播磨町,,,36.0,実施中,2024
28,,兵庫県,市川町,,,41.0,実施中,2024
28,,兵庫県,福崎町,,,73.0,実施中,2024
28,,兵庫県,神河町,,,76.0,実施中,2024
28,,兵庫県,太子町,,,9.0,実施中,2024
28,,兵庫県,上郡町,,,14.0,実施中,2024
28,,兵庫県,佐用町,,,33.0,実施中,2024
28,,兵庫県,香美町,,,19.0,実施中,2024
28,,兵庫県,新温泉町,,,12.0,実施中,2024
29,,奈良県,奈良市,,,24.0,実施中,2024
29,,奈良県,大和高田市,,,73.0,実施中,2024
29,,奈良県,大和郡山市,,,2.0,実施中,2024
29,,奈良県,天理市,,,10.0,実施中,2024
29,,奈良県,橿原市,,,2.0,実施中,2024
29,,奈良県,桜井市,,,1.0,実施中,2024
29,,奈良県,五條市,,,11.0,実施中,2024
29,,奈良県,御所市,,,3.0,実施中,2024
29,,奈良県,生駒市,,,7.0,実施中,2024
29,,奈良県,香芝市,,,43.0,実施中,2024
29,,奈良県,葛城市,,,77.0,実施中,2024
29,,奈良県,宇陀市,,,27.0,実施中,2024
29,,奈良県,山添村,,,100.0,完了,2024
29,,奈良県,平群町,,,82.0,実施中,2024
29,,奈良県,三郷町,,,19.0,実施中,2024
29,,奈良県,斑鳩町,,,1.0,実施中,2024
29,,奈良県,安堵町,,,13.0,実施中,2024
29,,奈良県,川西町,,,3.0,実施中,2024
29,,奈良県,三宅町,,,6.0,実施中,2024
29,,奈良県,田原本町,,,8.0,実施中,2024
29,,奈良県,曽爾村,,,14.0,実施中,2024
29,,奈良県,御杖村,,,4.0,実施中,2024
29,,奈良県,高取町,,,3.0,実施中,2024
29,,奈良県,明日香村,,,34.0,実施中,2024
29,,奈良県,上牧町,,,19.0,実施中,2024
29,,奈良県,王寺町,,,54.0,実施中,2024
29,,奈良県,広陵町,,,100.0,完了,2024
29,,奈良県,河合町,,,47.0,実施中,2024
29,,奈良県,吉野町,,,41.0,実施中,2024
29,,奈良県,大淀町,,,96.0,実施中,2024
29,,奈良県,下市町,,,36.0,実施中,2024
29,,奈良県,黒滝村,,,9.0,実施中,2024
29,,奈良県,天川村,,,5.0,実施中,2024
29,,奈良県,野迫川村,,,3.0,実施中,2024
29,,奈良県,十津川村,,,0.0,未着手,2024
29,,奈良県,下北山村,,,3.0,実施中,2024
29,,奈良県,上北山村,,,0.0,未着手,2024
29,,奈良県,川上村,,,0.0,未着手,2024
29,,奈良県,東吉野村,,,2.0,実施中,2024
30,,和歌山県,和歌山市,,,24.0,実施中,2024
30,,和歌山県,海南市,,,99.0,実施中,2024
30,,和歌山県,橋本市,,,46.0,実施中,2024
30,,和歌山県,有田市,,,100.0,完了,2024
30,,和歌山県,御坊市,,,76.0,実施中,2024
30,,和歌山県,田辺市,,,41.0,実施中,2024
30,,和歌山県,新宮市,,,8.0,実施中,2024
30,,和歌山県,紀の川市,,,100.0,完了,2024
30,,和歌山県,岩出市,,,100.0,完了,2024
30,,和歌山県,紀美野町,,,92.0,実施中,2024
30,,和歌山県,かつらぎ町,,,100.0,完了,2024
30,,和歌山県,九度山町,,,100.0,完了,2024
30,,和歌山県,高野町,,,42.0,実施中,2024
30,,和歌山県,湯浅町,,,100.0,完了,2024
30,,和歌山県,広川町,,,100.0,完了,2024
30,,和歌山県,有田川町,,,99.0,実施中,2024
30,,和歌山県,美浜町,,,100.0,完了,2024
30,,和歌山県,日高町,,,100.0,完了,2024
30,,和歌山県,由良町,,,100.0,完了,2024
30,,和歌山県,印南町,,,95.0,実施中,2024
30,,和歌山県,みなべ町,,,55.0,実施中,2024
30,,和歌山県,日高川町,,,100.0,完了,2024
30,,和歌山県,白浜町,,,48.0,実施中,2024
30,,和歌山県,上富田町,,,97.0,実施中,2024
30,,和歌山県,すさみ町,,,17.0,実施中,2024
30,,和歌山県,那智勝浦町,,,6.0,実施中,2024
30,,和歌山県,太地町,,,100.0,完了,2024
30,,和歌山県,古座川町,,,4.0,実施中,2024
30,,和歌山県,北山村,,,13.0,実施中,2024
30,,和歌山県,串本町,,,30.0,実施中,2024
31,,鳥取県,鳥取市,,,25.0,実施中,2024
31,,鳥取県,米子市,,,39.0,実施中,2024
31,,鳥取県,倉吉市,,,20.0,実施中,2024
31,,鳥取県,境港市,,,16.0,実施中,2024
31,,鳥取県,岩美町,,,26.0,実施中,2024
31,,鳥取県,若桜町,,,4.0,実施中,2024
31,,鳥取県,智頭町,,,57.0,実施中,2024
31,,鳥取県,八頭町,,,86.0,実施中,2024
31,,鳥取県,三朝町,,,36.0,実施中,2024
31,,鳥取県,湯梨浜町,,,97.0,実施中,2024
31,,鳥取県,琴浦町,,,45.0,実施中,2024
31,,鳥取県,北栄町,,,100.0,完了,2024
31,,鳥取県,日吉津村,,,100.0,完了,2024
31,,鳥取県,大山町,,,74.0,実施中,2024
31,,鳥取県,南部町,,,36.0,実施中,2024
31,,鳥取県,伯耆町,,,27.0,実施中,2024
31,,鳥取県,日南町,,,43.0,実施中,2024
31,,鳥取県,日野町,,,24.0,実施中,2024
31,,鳥取県,江府町,,,18.0,実施中,2024
32,,島根県,松江市,,,67.0,実施中,2024
32,,島根県,浜田市,,,56.0,実施中,2024
32,,島根県,出雲市,,,54.0,実施中,2024
32,,島根県,益田市,,,15.0,実施中,2024
32,,島根県,大田市,,,37.0,実施中,2024
32,,島根県,安来市,,,26.0,実施中,2024
32,,島根県,江津市,,,53.0,実施中,2024
32,,島根県,雲南市,,,99.0,実施中,2024
32,,島根県,奥出雲町,,,49.0,実施中,2024
32,,島根県,飯南町,,,99.0,実施中,2024
32,,島根県,川本町,,,100.0,完了,2024
32,,島根県,美郷町,,,100.0,完了,2024
32,,島根県,邑南町,,,80.0,実施中,2024
32,,島根県,津和野町,,,33.0,実施中,2024
32,,島根県,吉賀町,,,10.0,実施中,2024
32,,島根県,海士町,,,78.0,実施中,2024
32,,島根県,西ノ島町,,,62.0,実施中,2024
32,,島根県,知夫村,,,98.0,実施中,2024
32,,島根県,隠岐の島町,,,59.0,実施中,2024
33,,岡山県,岡山市,,,53.0,実施中,2024
33,,岡山県,倉敷市,,,64.0,実施中,2024
33,,岡山県,津山市,,,100.0,完了,2024
33,,岡山県,玉野市,,,39.0,実施中,2024
33,,岡山県,笠岡市,,,100.0,完了,2024
33,,岡山県,井原市,,,100.0,完了,2024
33,,岡山県,総社市,,,100.0,完了,2024
33,,岡山県,高梁市,,,96.0,実施中,2024
33,,岡山県,新見市,,,35.0,実施中,2024
33,,岡山県,備前市,,,100.0,完了,2024
33,,岡山県,瀬戸内市,,,100.0,完了,2024
33,,岡山県,赤磐市,,,100.0,完了,2024
33,,岡山県,真庭市,,,94.0,実施中,2024
33,,岡山県,美作市,,,100.0,完了,2024
33,,岡山県,浅口市,,,100.0,完了,2024
33,,岡山県,和気町,,,100.0,完了,2024
33,,岡山県,早島町,,,100.0,完了,2024
33,,岡山県,里庄町,,,100.0,完了,2024
33,,岡山県,矢掛町,,,100.0,完了,2024
33,,岡山県,新庄村,,,100.0,完了,2024
33,,岡山県,鏡野町,,,100.0,完了,2024
33,,岡山県,勝央町,,,100.0,完了,2024
33,,岡山県,奈義町,,,100.0,完了,2024
33,,岡山県,西粟倉村,,,100.0,完了,2024
33,,岡山県,久米南町,,,100.0,完了,2024
33,,岡山県,美咲町,,,100.0,完了,2024
33,,岡山県,吉備中央町,,,100.0,完了,2024
34,,広島県,広島市,,,14.0,実施中,2024
34,,広島県,呉市,,,34.0,実施中,2024
34,,広島県,竹原市,,,10.0,実施中,2024
34,,広島県,三原市,,,59.0,実施中,2024
34,,広島県,尾道市,,,17.0,実施中,2024
34,,広島県,福山市,,,54.0,実施中,2024
34,,広島県,府中市,,,46.0,実施中,2024
34,,広島県,三次市,,,71.0,実施中,2024
34,,広島県,庄原市,,,19.0,実施中,2024
34,,広島県,大竹市,,,65.0,実施中,2024
34,,広島県,東広島市,,,96.0,実施中,2024
34,,広島県,廿日市市,,,44.0,実施中,2024
34,,広島県,安芸高田市,,,69.0,実施中,2024
34,,広島県,江田島市,,,73.0,実施中,2024
34,,広島県,府中町,,,0.0,未着手,2024
34,,広島県,海田町,,,3.0,実施中,2024
34,,広島県,熊野町,,,98.0,実施中,2024
34,,広島県,坂町,,,5.0,実施中,2024
34,,広島県,安芸太田町,,,100.0,完了,2024
34,,広島県,北広島町,,,77.0,実施中,2024
34,,広島県,大崎上島町,,,40.0,実施中,2024
34,,広島県,世羅町,,,98.0,実施中,2024
34,,広島県,神石高原町,,,92.0,実施中,2024
35,,山口県,下関市,,,73.0,実施中,2024
35,,山口県,宇部市,,,31.0,実施中,2024
35,,山口県,山口市,,,27.0,実施中,2024
35,,山口県,萩市,,,96.0,実施中,2024
35,,山口県,防府市,,,79.0,実施中,2024
35,,山口県,下松市,,,21.0,実施中,2024
35,,山口県,岩国市,,,95.0,実施中,2024
35,,山口県,光市,,,100.0,完了,2024
35,,山口県,長門市,,,69.0,実施中,2024
35,,山口県,柳井市,,,88.0,実施中,2024
35,,山口県,美祢市,,,50.0,実施中,2024
35,,山口県,周南市,,,18.0,実施中,2024
35,,山口県,山陽小野田市,,,100.0,完了,2024
35,,山口県,周防大島町,,,100.0,完了,2024
35,,山口県,和木町,,,100.0,完了,2024
35,,山口県,上関町,,,100.0,完了,2024
35,,山口県,田布施町,,,100.0,完了,2024
35,,山口県,平生町,,,100.0,完了,2024
35,,山口県,阿武町,,,100.0,完了,2024
36,,徳島県,徳島市,,,22.0,実施中,2024
36,,徳島県,鳴門市,,,35.0,実施中,2024
36,,徳島県,小松島市,,,69.0,実施中,2024
36,,徳島県,阿南市,,,19.0,実施中,2024
36,,徳島県,吉野川市,,,100.0,完了,2024
36,,徳島県,阿波市,,,85.0,実施中,2024
36,,徳島県,美馬市,,,52.0,実施中,2024
36,,徳島県,三好市,,,60.0,実施中,2024
36,,徳島県,勝浦町,,,44.0,実施中,2024
36,,徳島県,上勝町,,,89.0,実施中,2024
36,,徳島県,佐那河内村,,,21.0,実施中,2024
36,,徳島県,石井町,,,74.0,実施中,2024
36,,徳島県,神山町,,,16.0,実施中,2024
36,,徳島県,那賀町,,,38.0,実施中,2024
36,,徳島県,牟岐町,,,21.0,実施中,2024
36,,徳島県,美波町,,,13.0,実施中,2024
36,,徳島県,海陽町,,,8.0,実施中,2024
36,,徳島県,松茂町,,,100.0,完了,2024
36,,徳島県,北島町,,,100.0,完了,2024
36,,徳島県,藍住町,,,24.0,実施中,2024
36,,徳島県,板野町,,,38.0,実施中,2024
36,,徳島県,上板町,,,37.0,実施中,2024
36,,徳島県,つるぎ町,,,77.0,実施中,2024
36,,徳島県,東みよし町,,,58.0,実施中,2024
37,,香川県,高松市,,,95.0,実施中,2024
37,,香川県,丸亀市,,,60.0,実施中,2024
37,,香川県,坂出市,,,27.0,実施中,2024
37,,香川県,善通寺市,,,97.0,実施中,2024
37,,香川県,観音寺市,,,64.0,実施中,2024
37,,香川県,さぬき市,,,100.0,完了,2024
37,,香川県,東かがわ市,,,100.0,完了,2024
37,,香川県,三豊市,,,99.0,実施中,2024
37,,香川県,土庄町,,,99.0,実施中,2024
37,,香川県,小豆島町,,,99.0,実施中,2024
37,,香川県,三木町,,,34.0,実施中,2024
37,,香川県,直島町,,,99.0,実施中,2024
37,,香川県,宇多津町,,,61.0,実施中,2024
37,,香川県,綾川町,,,99.0,実施中,2024
37,,香川県,琴平町,,,45.0,実施中,2024
37,,香川県,多度津町,,,48.0,実施中,2024
37,,香川県,まんのう町,,,97.0,実施中,2024
38,,愛媛県,松山市,,,46.0,実施中,2024
38,,愛媛県,今治市,,,85.0,実施中,2024
38,,愛媛県,宇和島市,,,76.0,実施中,2024
38,,愛媛県,八幡浜市,,,100.0,完了,2024
38,,愛媛県,新居浜市,,,24.0,実施中,2024
38,,愛媛県,西条市,,,73.0,実施中,2024
38,,愛媛県,大洲市,,,83.0,実施中,2024
38,,愛媛県,伊予市,,,100.0,完了,2024
38,,愛媛県,四国中央市,,,62.0,実施中,2024
38,,愛媛県,西予市,,,100.0,完了,2024
38,,愛媛県,東温市,,,100.0,完了,2024
38,,愛媛県,上島町,,,89.0,実施中,2024
38,,愛媛県,久万高原町,,,100.0,完了,2024
38,,愛媛県,松前町,,,91.0,実施中,2024
38,,愛媛県,砥部町,,,100.0,完了,2024
38,,愛媛県,内子町,,,100.0,完了,2024
38,,愛媛県,伊方町,,,100.0,完了,2024
38,,愛媛県,松野町,,,100.0,完了,2024
38,,愛媛県,鬼北町,,,100.0,完了,2024
38,,愛媛県,愛南町,,,100.0,完了,2024
39,,高知県,高知市,,,48.0,実施中,2024
39,,高知県,室戸市,,,30.0,実施中,2024
39,,高知県,安芸市,,,14.0,実施中,2024
39,,高知県,南国市,,,38.0,実施中,2024
39,,高知県,土佐市,,,20.0,実施中,2024
39,,高知県,須崎市,,,22.0,実施中,2024
39,,高知県,宿毛市,,,15.0,実施中,2024
39,,高知県,土佐清水市,,,20.0,実施中,2024
39,,高知県,四万十市,,,41.0,実施中,2024
39,,高知県,香南市,,,25.0,実施中,2024
39,,高知県,香美市,,,35.0,実施中,2024
39,,高知県,東洋町,,,23.0,実施中,2024
39,,高知県,奈半利町,,,100.0,完了,2024
39,,高知県,田野町,,,100.0,完了,2024
39,,高知県,安田町,,,73.0,実施中,2024
39,,高知県,北川村,,,100.0,完了,2024
39,,高知県,馬路村,,,100.0,完了,2024
39,,高知県,芸西村,,,60.0,実施中,2024
39,,高知県,本山町,,,79.0,実施中,2024
39,,高知県,大豊町,,,88.0,実施中,2024
39,,高知県,土佐町,,,97.0,実施中,2024
39,,高知県,大川村,,,100.0,完了,2024
39,,高知県,いの町,,,84.0,実施中,2024
39,,高知県,仁淀川町,,,100.0,完了,2024
39,,高知県,中土佐町,,,82.0,実施中,2024
39,,高知県,佐川町,,,100.0,完了,2024
39,,高知県,越知町,,,53.0,実施中,2024
39,,高知県,梼原町,,,100.0,完了,2024
39,,高知県,日高村,,,100.0,完了,2024
39,,高知県,津野町,,,100.0,完了,2024
39,,高知県,四万十町,,,87.0,実施中,2024
39,,高知県,大月町,,,65.0,実施中,2024
39,,高知県,三原村,,,100.0,完了,2024
39,,高知県,黒潮町,,,31.0,実施中,2024
40,,福岡県,北九州市,,,13.0,実施中,2024
40,,福岡県,福岡市,,,22.0,実施中,2024
40,,福岡県,大牟田市,,,24.0,実施中,2024
40,,福岡県,久留米市,,,88.0,実施中,2024
40,,福岡県,直方市,,,13.0,実施中,2024
40,,福岡県,飯塚市,,,98.0,実施中,2024
40,,福岡県,田川市,,,79.0,実施中,2024
40,,福岡県,柳川市,,,93.0,実施中,2024
40,,福岡県,八女市,,,100.0,完了,2024
40,,福岡県,筑後市,,,100.0,完了,2024
40,,福岡県,大川市,,,78.0,実施中,2024
40,,福岡県,行橋市,,,97.0,実施中,2024
40,,福岡県,豊前市,,,100.0,完了,2024
40,,福岡県,中間市,,,100.0,完了,2024
40,,福岡県,小郡市,,,77.0,実施中,2024
40,,福岡県,筑紫野市,,,99.0,実施中,2024
40,,福岡県,春日市,,,77.0,実施中,2024
40,,福岡県,大野城市,,,100.0,完了,2024
40,,福岡県,宗像市,,,99.0,実施中,2024
40,,福岡県,太宰府市,,,100.0,完了,2024
40,,福岡県,古賀市,,,43.0,実施中,2024
40,,福岡県,福津市,,,100.0,完了,2024
40,,福岡県,うきは市,,,100.0,完了,2024
40,,福岡県,宮若市,,,31.0,実施中,2024
40,,福岡県,嘉麻市,,,100.0,完了,2024
40,,福岡県,朝倉市,,,100.0,完了,2024
40,,福岡県,みやま市,,,97.0,実施中,2024
40,,福岡県,糸島市,,,100.0,完了,2024
40,,福岡県,那珂川市,,,100.0,完了,2024
40,,福岡県,宇美町,,,100.0,完了,2024
40,,福岡県,篠栗町,,,100.0,完了,2024
40,,福岡県,志免町,,,100.0,完了,2024
40,,福岡県,須恵町,,,100.0,完了,2024
40,,福岡県,新宮町,,,14.0,実施中,2024
40,,福岡県,久山町,,,100.0,完了,2024
40,,福岡県,粕屋町,,,100.0,完了,2024
40,,福岡県,芦屋町,,,100.0,完了,2024
40,,福岡県,水巻町,,,100.0,完了,2024
40,,福岡県,岡垣町,,,100.0,完了,2024
40,,福岡県,遠賀町,,,100.0,完了,2024
40,,福岡県,小竹町,,,24.0,実施中,2024
40,,福岡県,鞍手町,,,100.0,完了,2024
40,,福岡県,桂川町,,,100.0,完了,2024
40,,福岡県,筑前町,,,100.0,完了,2024
40,,福岡県,東峰村,,,100.0,完了,2024
40,,福岡県,大刀洗町,,,100.0,完了,2024
40,,福岡県,大木町,,,100.0,完了,2024
40,,福岡県,広川町,,,100.0,完了,2024
40,,福岡県,香春町,,,81.0,実施中,2024
40,,福岡県,添田町,,,9.0,実施中,2024
40,,福岡県,糸田町,,,100.0,完了,2024
40,,福岡県,川崎町,,,100.0,完了,2024
40,,福岡県,大任町,,,54.0,実施中,2024
40,,福岡県,赤村,,,88.0,実施中,2024
40,,福岡県,福智町,,,91.0,実施中,2024
40,,福岡県,苅田町,,,72.0,実施中,2024
40,,福岡県,みやこ町,,,100.0,完了,2024
40,,福岡県,吉富町,,,100.0,完了,2024
40,,福岡県,上毛町,,,100.0,完了,2024
40,,福岡県,築上町,,,99.0,実施中,2024
41,,佐賀県,佐賀市,,,97.0,実施中,2024
41,,佐賀県,唐津市,,,100.0,完了,2024
41,,佐賀県,鳥栖市,,,100.0,完了,2024
41,,佐賀県,多久市,,,100.0,完了,2024
41,,佐賀県,伊万里市,,,100.0,完了,2024
41,,佐賀県,武雄市,,,100.0,完了,2024
41,,佐賀県,鹿島市,,,100.0,完了,2024
41,,佐賀県,小城市,,,100.0,完了,2024
41,,佐賀県,嬉野市,,,100.0,完了,2024
41,,佐賀県,神埼市,,,100.0,完了,2024
41,,佐賀県,吉野ヶ里町,,,100.0,完了,2024
41,,佐賀県,基山町,,,97.0,実施中,2024
41,,佐賀県,上峰町,,,100.0,完了,2024
41,,佐賀県,みやき町,,,88.0,実施中,2024
41,,佐賀県,玄海町,,,100.0,完了,2024
41,,佐賀県,有田町,,,100.0,完了,2024
41,,佐賀県,大町町,,,100.0,完了,2024
41,,佐賀県,江北町,,,100.0,完了,2024
41,,佐賀県,白石町,,,100.0,完了,2024
41,,佐賀県,太良町,,,100.0,完了,2024
42,,長崎県,長崎市,,,43.0,実施中,2024
42,,長崎県,佐世保市,,,38.0,実施中,2024
42,,長崎県,島原市,,,53.0,実施中,2024
42,,長崎県,諫早市,,,93.0,実施中,2024
42,,長崎県,大村市,,,63.0,実施中,2024
42,,長崎県,平戸市,,,47.0,実施中,2024
42,,長崎県,松浦市,,,65.0,実施中,2024
42,,長崎県,対馬市,,,62.0,実施中,2024
42,,長崎県,壱岐市,,,100.0,完了,2024
42,,長崎県,五島市,,,57.0,実施中,2024
42,,長崎県,西海市,,,99.0,実施中,2024
42,,長崎県,雲仙市,,,96.0,実施中,2024
42,,長崎県,南島原市,,,97.0,実施中,2024
42,,長崎県,長与町,,,95.0,実施中,2024
42,,長崎県,時津町,,,95.0,実施中,2024
42,,長崎県,東彼杵町,,,94.0,実施中,2024
42,,長崎県,川棚町,,,100.0,完了,2024
42,,長崎県,波佐見町,,,100.0,完了,2024
42,,長崎県,小値賀町,,,100.0,完了,2024
42,,長崎県,佐々町,,,100.0,完了,2024
42,,長崎県,新上五島町,,,100.0,完了,2024
43,,熊本県,熊本市,,,46.0,実施中,2024
43,,熊本県,八代市,,,67.0,実施中,2024
43,,熊本県,人吉市,,,100.0,完了,2024
43,,熊本県,荒尾市,,,99.0,実施中,2024
43,,熊本県,水俣市,,,100.0,完了,2024
43,,熊本県,玉名市,,,100.0,完了,2024
43,,熊本県,山鹿市,,,100.0,完了,2024
43,,熊本県,菊池市,,,71.0,実施中,2024
43,,熊本県,宇土市,,,100.0,完了,2024
43,,熊本県,上天草市,,,100.0,完了,2024
43,,熊本県,宇城市,,,100.0,完了,2024
43,,熊本県,阿蘇市,,,73.0,実施中,2024
43,,熊本県,天草市,,,100.0,完了,2024
43,,熊本県,合志市,,,92.0,実施中,2024
43,,熊本県,美里町,,,100.0,完了,2024
43,,熊本県,玉東町,,,100.0,完了,2024
43,,熊本県,南関町,,,100.0,完了,2024
43,,熊本県,長洲町,,,83.0,実施中,2024
43,,熊本県,和水町,,,100.0,完了,2024
43,,熊本県,大津町,,,100.0,完了,2024
43,,熊本県,菊陽町,,,100.0,完了,2024
43,,熊本県,南小国町,,,86.0,実施中,2024
43,,熊本県,小国町,,,90.0,実施中,2024
43,,熊本県,産山村,,,100.0,完了,2024
43,,熊本県,高森町,,,98.0,実施中,2024
43,,熊本県,西原村,,,95.0,実施中,2024
43,,熊本県,南阿蘇村,,,100.0,完了,2024
43,,熊本県,御船町,,,15.0,実施中,2024
43,,熊本県,嘉島町,,,63.0,実施中,2024
43,,熊本県,益城町,,,33.0,実施中,2024
43,,熊本県,甲佐町,,,100.0,完了,2024
43,,熊本県,山都町,,,66.0,実施中,2024
43,,熊本県,氷川町,,,99.0,実施中,2024
43,,熊本県,芦北町,,,100.0,完了,2024
43,,熊本県,津奈木町,,,100.0,完了,2024
43,,熊本県,錦町,,,100.0,完了,2024
43,,熊本県,多良木町,,,86.0,実施中,2024
43,,熊本県,湯前町,,,100.0,完了,2024
43,,熊本県,水上村,,,99.0,実施中,2024
43,,熊本県,相良村,,,100.0,完了,2024
43,,熊本県,五木村,,,100.0,完了,2024
43,,熊本県,山江村,,,100.0,完了,2024
43,,熊本県,球磨村,,,100.0,完了,2024
43,,熊本県,あさぎり町,,,100.0,完了,2024
43,,熊本県,苓北町,,,100.0,完了,2024
44,,大分県,大分市,,,25.0,実施中,2024
44,,大分県,別府市,,,14.0,実施中,2024
44,,大分県,中津市,,,69.0,実施中,2024
44,,大分県,日田市,,,100.0,完了,2024
44,,大分県,佐伯市,,,92.0,実施中,2024
44,,大分県,臼杵市,,,15.0,実施中,2024
44,,大分県,津久見市,,,13.0,実施中,2024
44,,大分県,竹田市,,,62.0,実施中,2024
44,,大分県,豊後高田市,,,97.0,実施中,2024
44,,大分県,杵築市,,,72.0,実施中,2024
44,,大分県,宇佐市,,,16.0,実施中,2024
44,,大分県,豊後大野市,,,52.0,実施中,2024
44,,大分県,由布市,,,100.0,完了,2024
44,,大分県,国東市,,,100.0,完了,2024
44,,大分県,姫島村,,,100.0,完了,2024
44,,大分県,日出町,,,74.0,実施中,2024
44,,大分県,九重町,,,72.0,実施中,2024
44,,大分県,玖珠町,,,38.0,実施中,2024
45,,宮崎県,宮崎市,,,68.0,実施中,2024
45,,宮崎県,都城市,,,83.0,実施中,2024
45,,宮崎県,延岡市,,,54.0,実施中,2024
45,,宮崎県,日南市,,,67.0,実施中,2024
45,,宮崎県,小林市,,,79.0,実施中,2024
45,,宮崎県,日向市,,,43.0,実施中,2024
45,,宮崎県,串間市,,,45.0,実施中,2024
45,,宮崎県,西都市,,,24.0,実施中,2024
45,,宮崎県,えびの市,,,65.0,実施中,2024
45,,宮崎県,三股町,,,100.0,完了,2024
45,,宮崎県,高原町,,,100.0,完了,2024
45,,宮崎県,国富町,,,75.0,実施中,2024
45,,宮崎県,綾町,,,74.0,実施中,2024
45,,宮崎県,高鍋町,,,90.0,実施中,2024
45,,宮崎県,新富町,,,95.0,実施中,2024
45,,宮崎県,西米良村,,,100.0,完了,2024
45,,宮崎県,木城町,,,100.0,完了,2024
45,,宮崎県,川南町,,,100.0,完了,2024
45,,宮崎県,都農町,,,100.0,完了,2024
45,,宮崎県,門川町,,,100.0,完了,2024
45,,宮崎県,諸塚村,,,100.0,完了,2024
45,,宮崎県,椎葉村,,,73.0,実施中,2024
45,,宮崎県,美郷町,,,100.0,完了,2024
45,,宮崎県,高千穂町,,,95.0,実施中,2024
45,,宮崎県,日之影町,,,100.0,完了,2024
45,,宮崎県,五ヶ瀬町,,,86.0,実施中,2024
46,,鹿児島県,鹿児島市,,,45.0,実施中,2024
46,,鹿児島県,鹿屋市,,,78.0,実施中,2024
46,,鹿児島県,枕崎市,,,100.0,完了,2024
46,,鹿児島県,阿久根市,,,99.0,実施中,2024
46,,鹿児島県,出水市,,,100.0,完了,2024
46,,鹿児島県,指宿市,,,98.0,実施中,2024
46,,鹿児島県,西之表市,,,67.0,実施中,2024
46,,鹿児島県,垂水市,,,25.0,実施中,2024
46,,鹿児島県,薩摩川内市,,,100.0,完了,2024
46,,鹿児島県,日置市,,,100.0,完了,2024
46,,鹿児島県,曽於市,,,100.0,完了,2024
46,,鹿児島県,霧島市,,,100.0,完了,2024
46,,鹿児島県,いちき串木野市,,,100.0,完了,2024
46,,鹿児島県,南さつま市,,,100.0,完了,2024
46,,鹿児島県,志布志市,,,97.0,実施中,2024
46,,鹿児島県,奄美市,,,39.0,実施中,2024
46,,鹿児島県,南九州市,,,100.0,完了,2024
46,,鹿児島県,伊佐市,,,100.0,完了,2024
46,,鹿児島県,姶良市,,,100.0,完了,2024
46,,鹿児島県,三島村,,,8.0,実施中,2024
46,,鹿児島県,十島村,,,17.0,実施中,2024
46,,鹿児島県,さつま町,,,100.0,完了,2024
46,,鹿児島県,長島町,,,99.0,実施中,2024
46,,鹿児島県,湧水町,,,97.0,実施中,2024
46,,鹿児島県,大崎町,,,100.0,完了,2024
46,,鹿児島県,東串良町,,,94.0,実施中,2024
46,,鹿児島県,錦江町,,,99.0,実施中,2024
46,,鹿児島県,南大隅町,,,35.0,実施中,2024
46,,鹿児島県,肝付町,,,74.0,実施中,2024
46,,鹿児島県,中種子町,,,89.0,実施中,2024
46,,鹿児島県,南種子町,,,90.0,実施中,2024
46,,鹿児島県,屋久島町,,,100.0,完了,2024
46,,鹿児島県,大和村,,,44.0,実施中,2024
46,,鹿児島県,宇検村,,,31.0,実施中,2024
46,,鹿児島県,瀬戸内町,,,22.0,実施中,2024
46,,鹿児島県,龍郷町,,,72.0,実施中,2024
46,,鹿児島県,喜界町,,,52.0,実施中,2024
46,,鹿児島県,徳之島町,,,31.0,実施中,2024
46,,鹿児島県,天城町,,,36.0,実施中,2024
46,,鹿児島県,伊仙町,,,38.0,実施中,2024
46,,鹿児島県,和泊町,,,97.0,実施中,2024
46,,鹿児島県,知名町,,,90.0,実施中,2024
46,,鹿児島県,与論町,,,95.0,実施中,2024
47,,沖縄県,那覇市,,,83.0,実施中,2024
47,,沖縄県,宜野湾市,,,100.0,完了,2024
47,,沖縄県,石垣市,,,98.0,実施中,2024
47,,沖縄県,浦添市,,,100.0,完了,2024
47,,沖縄県,名護市,,,100.0,完了,2024
47,,沖縄県,糸満市,,,100.0,完了,2024
47,,沖縄県,沖縄市,,,100.0,完了,2024
47,,沖縄県,豊見城市,,,100.0,完了,2024
47,,沖縄県,うるま市,,,97.0,実施中,2024
47,,沖縄県,宮古島市,,,100.0,完了,2024
47,,沖縄県,南城市,,,100.0,完了,2024
47,,沖縄県,国頭村,,,100.0,完了,2024
47,,沖縄県,大宜味村,,,100.0,完了,2024
47,,沖縄県,東村,,,100.0,完了,2024
47,,沖縄県,今帰仁村,,,100.0,完了,2024
47,,沖縄県,本部町,,,100.0,完了,2024
47,,沖縄県,恩納村,,,98.0,実施中,2024
47,,沖縄県,宜野座村,,,100.0,完了,2024
47,,沖縄県,金武町,,,100.0,完了,2024
